assay_chembl_id,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
CHEMBL5735992,C[C@@H]1C[C@H](N)CN(c2c(NC(=O)c3ccc(F)c(-c4c(F)cc([S+](C)[O-])cc4F)n3)cnc3c2CC[C@H]3O)C1,CHEMBL5728083,CHEMBL5801093,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5735992,CS(=O)(=O)c1cc(F)c(-c2nc(C(=O)Nc3cnc4c(c3N3CCC[C@H](N)C3)CC[C@H]4O)ccc2F)c(F)c1,CHEMBL5728083,CHEMBL5881698,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5735992,Nc1ncc(-c2c(F)cccc2F)nc1C(=O)Nc1cnc2c(c1N1CCC[C@H](N)C1)CC[C@@H]2O,CHEMBL5728083,CHEMBL6017470,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5735992,Nc1ncc(-c2c(F)cccc2F)nc1C(=O)Nc1cnc2c(c1N1CCC[C@H](N)C1)CC[C@H]2O,CHEMBL5728083,CHEMBL5785522,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CCc1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,CHEMBL5728670,CHEMBL5886661,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCCC4)cnc23)C1,CHEMBL5728670,CHEMBL6053224,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCC4)cnc23)C1,CHEMBL5728670,CHEMBL6038076,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CC(F)C4)cnc23)C1,CHEMBL5728670,CHEMBL5890703,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCOCC4)cnc23)C1,CHEMBL5728670,CHEMBL5898428,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CO[C@H]1CCCN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)C1,CHEMBL5728670,CHEMBL5874572,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CO[C@@H]1CCCN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)C1,CHEMBL5728670,CHEMBL5894835,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(C#CC4CC4)cnc23)C1,CHEMBL5728670,CHEMBL6059554,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4ccccc4C#N)cnc23)C1,CHEMBL5728670,CHEMBL5899630,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N(C)CC4CC4)cnc23)C1,CHEMBL5728670,CHEMBL5773303,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N(C)C4CCOC4)cnc23)C1,CHEMBL5728670,CHEMBL5823995,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N(C)C4CCC4)cnc23)C1,CHEMBL5728670,CHEMBL5890360,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCN(C)CC4)cnc23)C1,CHEMBL5728670,CHEMBL5852723,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(C4CCOCC4)cnc23)C1,CHEMBL5728670,CHEMBL5771904,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CC1CN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)C(C)CO1,CHEMBL5728670,CHEMBL5824378,5.26,IC50,nM,5500.0,IC50,nM,5500.0
CHEMBL5737198,CC1CCC(C)N1c1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,CHEMBL5728670,CHEMBL5761539,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CC1CN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)CC(C)O1,CHEMBL5728670,CHEMBL5799453,5.26,IC50,nM,5500.0,IC50,nM,5500.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCO[C@@H](C)C4)cnc23)C1,CHEMBL5728670,CHEMBL6000981,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCC(F)(F)CC4)cnc23)C1,CHEMBL5728670,CHEMBL5943055,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCC(C)(O)CC4)cnc23)C1,CHEMBL5728670,CHEMBL5876765,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCC(O)CC4)cnc23)C1,CHEMBL5728670,CHEMBL5779317,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N4CCC(C#N)CC4)cnc23)C1,CHEMBL5728670,CHEMBL5857726,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CC1CCN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)CC1,CHEMBL5728670,CHEMBL5955901,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,COC[C@@H]1CCCN1c1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,CHEMBL5728670,CHEMBL5980810,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CO[C@@H]1CCN(c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)C1,CHEMBL5728670,CHEMBL5817947,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,COCCN(C)c1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,CHEMBL5728670,CHEMBL6004637,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(N[C@@H](C)C4CC4)cnc23)C1,CHEMBL5728670,CHEMBL6038328,5.26,IC50,nM,5500.0,IC50,nM,5500.0
CHEMBL5737198,CC(C)[C@H](C)Nc1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,CHEMBL5728670,CHEMBL5834073,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,CC(C)[C@@H](C)Nc1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,CHEMBL5728670,CHEMBL5923511,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4cc(F)cc5cccnc45)cnc23)C1,CHEMBL5728670,CHEMBL6018451,5.26,IC50,nM,5500.0,IC50,nM,5500.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4ccc(F)c5cccnc45)cnc23)C1,CHEMBL5728670,CHEMBL5925352,5.26,IC50,nM,5500.0,IC50,nM,5500.0
CHEMBL5737198,C[C@@H]1C[C@H](N)C[C@H](c2ccncc2NC(=O)c2ccc(F)c3cc(-c4ccc(C(F)(F)F)nc4)cnc23)C1,CHEMBL5728670,CHEMBL5791266,5.26,IC50,nM,5500.0,IC50,nM,5500.0
CHEMBL5737198,CCn1cc(-c2cnc3c(C(=O)Nc4cnccc4[C@@H]4C[C@H](C)C[C@H](N)C4)ccc(F)c3c2)cn1,CHEMBL5728670,CHEMBL6063578,6.26,IC50,nM,550.0,IC50,nM,550.0
CHEMBL5737198,Cc1nn(C)cc1-c1cnc2c(C(=O)Nc3cnccc3[C@@H]3C[C@H](C)C[C@H](N)C3)ccc(F)c2c1,CHEMBL5728670,CHEMBL5782377,6.26,IC50,nM,550.0,IC50,nM,550.0
